FROM,TO,Work trips SOV,Work trips HOV,Work trips Transit,Non-work SOV,Non-work HOV,Non-work Transit,All SOV,All HOV,All Transit,Work trips All,Non-work All,All Trips
NForsyth,SFulton,2,1,0,2,0,0,4,1,0,3,2,5
NForsyth,Tri-Cities,2,0,0,2,2,0,4,2,0,2,4,6
NForsyth,Shannon,2,0,0,0,0,0,2,0,0,2,0,2
NForsyth,WCherokee,24,6,0,10,17,0,34,23,0,30,27,57
NForsyth,NCherokee,65,10,0,48,100,0,113,110,0,75,148,223
NForsyth,ECentCherokee,380,67,0,242,896,0,622,963,0,447,1138,1585
NForsyth,Woodstock,59,12,0,22,58,0,81,70,0,71,80,151
NForsyth,Airport,2,0,0,0,1,0,2,1,0,2,1,3
NForsyth,NEClayton,1,0,0,0,11,0,1,11,0,1,11,12
NForsyth,Riverdale,0,0,0,0,0,0,0,0,0,0,0,0
NForsyth,SClayton,0,0,0,0,0,0,0,0,0,0,0,0
NForsyth,NWCobb,68,13,0,45,119,0,113,132,0,81,164,245
NForsyth,NECobb,111,27,0,41,207,0,152,234,0,138,248,386
NForsyth,SWCobb,3,0,0,2,9,0,5,9,0,3,11,14
NForsyth,Marietta,43,7,0,16,69,1,59,76,1,50,86,136
NForsyth,Cumberland,81,16,0,29,61,0,110,77,0,97,90,187
NForsyth,SCobb,9,2,0,9,9,0,18,11,0,11,18,29
NForsyth,Chamblee,160,18,0,51,207,0,211,225,0,178,258,436
NForsyth,NWDeKalb,35,2,0,16,88,0,51,90,0,37,104,141
NForsyth,NEDeKalb,42,11,0,21,47,0,63,58,0,53,68,121
NForsyth,Atlanta-DeKalb,3,0,0,2,9,0,5,9,0,3,11,14
NForsyth,Decatur,0,0,0,5,5,0,5,5,0,0,10,10
NForsyth,SWDeKalb,5,0,0,5,21,0,10,21,0,5,26,31
NForsyth,SEDeKalb,2,0,0,2,4,0,4,4,0,2,6,8
NForsyth,SDeKalb,4,0,0,5,10,0,9,10,0,4,15,19
NForsyth,WDouglas,0,0,0,1,1,0,1,1,0,0,2,2
NForsyth,EDouglas,2,0,0,0,0,0,2,0,0,2,0,2
NForsyth,WFayette,0,0,0,0,0,0,0,0,0,0,0,0
NForsyth,EFayette,0,0,0,0,0,0,0,0,0,0,0,0
NForsyth,NGwinnett,498,87,0,183,791,0,681,878,0,585,974,1559
NForsyth,CentGwinnett,342,56,0,106,520,0,448,576,0,398,626,1024
NForsyth,EGwinnett,30,9,0,4,28,0,34,37,0,39,32,71
NForsyth,Norcross,268,55,1,55,132,0,323,187,1,324,187,511
NForsyth,Lilburn,23,6,1,7,13,0,30,19,1,30,20,50
NForsyth,Snellville,32,3,0,14,64,0,46,67,0,35,78,113
NForsyth,NHenry,0,0,0,0,0,0,0,0,0,0,0,0
NForsyth,EHenry,0,0,0,0,0,0,0,0,0,0,0,0
NForsyth,SHenry,0,0,0,0,0,0,0,0,0,0,0,0
NForsyth,SRockdale,0,0,0,0,0,0,0,0,0,0,0,0
NForsyth,NRockdale,0,0,0,0,2,0,0,2,0,0,2,2
NForsyth,NBarrow,16,1,0,9,27,0,25,28,0,17,36,53
NForsyth,SBarrow,13,2,0,3,31,0,16,33,0,15,34,49
NForsyth,NWBartow,1,0,0,0,0,0,1,0,0,1,0,1
NForsyth,NEBartow,7,1,0,2,4,0,9,5,0,8,6,14
NForsyth,SWBartow,2,1,0,1,2,0,3,3,0,3,3,6
NForsyth,Cartersville,15,4,0,7,19,0,22,23,0,19,26,45
NForsyth,NECarroll,0,0,0,0,0,0,0,0,0,0,0,0
NForsyth,WCarroll,0,0,0,0,0,0,0,0,0,0,0,0
NForsyth,CentralCarroll,0,0,0,0,0,0,0,0,0,0,0,0
NForsyth,SECarroll,0,0,0,0,0,0,0,0,0,0,0,0
NForsyth,WCoweta,0,0,0,0,0,0,0,0,0,0,0,0
NForsyth,NCoweta,0,0,0,0,0,0,0,0,0,0,0,0
NForsyth,SCoweta,0,0,0,0,0,0,0,0,0,0,0,0
NForsyth,SECoweta,0,0,0,0,0,0,0,0,0,0,0,0
NForsyth,NForsyth,3862,751,0,10625,34619,0,14487,35370,0,4613,45244,49857
NForsyth,Cumming,2943,607,0,3931,14779,0,6874,15386,0,3550,18710,22260
NForsyth,SForsyth,856,159,0,280,1108,0,1136,1267,0,1015,1388,2403
NForsyth,NHall,209,46,0,92,216,0,301,262,0,255,308,563
NForsyth,Gainesville,1596,307,0,995,3384,0,2591,3691,0,1903,4379,6282
NForsyth,SHall,485,92,0,318,612,0,803,704,0,577,930,1507
NForsyth,WNewton,0,0,0,0,0,0,0,0,0,0,0,0
NForsyth,ENewton,0,0,0,0,0,0,0,0,0,0,0,0
NForsyth,NPaulding,2,0,0,0,0,0,2,0,0,2,0,2
NForsyth,WPaulding,0,0,0,0,0,0,0,0,0,0,0,0
NForsyth,EPaulding,1,0,0,1,0,0,2,0,0,1,1,2
NForsyth,NSpalding,0,0,0,0,0,0,0,0,0,0,0,0
NForsyth,SSpalding,0,0,0,0,0,0,0,0,0,0,0,0
NForsyth,WWalton,3,0,0,3,2,0,6,2,0,3,5,8
NForsyth,EWalton,3,2,0,2,6,0,5,8,0,5,8,13
Cumming,NFulton,6176,1191,10,2959,10202,6,9135,11393,16,7377,13167,20544
Cumming,Roswell,1265,217,0,465,1534,3,1730,1751,3,1482,2002,3484
Cumming,SandySprings,999,155,14,265,622,13,1264,777,27,1168,900,2068
Cumming,Buckhead,390,56,10,105,321,2,495,377,12,456,428,884
Cumming,NWAtlanta,88,9,1,13,40,0,101,49,1,98,53,151
Cumming,NEAtlanta,124,20,3,56,251,9,180,271,12,147,316,463
Cumming,SWAtlanta,38,10,1,18,59,0,56,69,1,49,77,126
Cumming,CBDAtlanta,44,11,16,40,167,12,84,178,28,71,219,290
Cumming,SEAtlanta,21,1,0,10,41,1,31,42,1,22,52,74
Cumming,SFulton,6,3,0,7,1,0,13,4,0,9,8,17
Cumming,Tri-Cities,15,9,1,7,15,1,22,24,2,25,23,48
Cumming,Shannon,6,0,0,1,7,0,7,7,0,6,8,14
Cumming,WCherokee,112,19,0,31,133,0,143,152,0,131,164,295
Cumming,NCherokee,217,52,0,126,369,0,343,421,0,269,495,764
Cumming,ECentCherokee,1638,325,0,1247,4350,0,2885,4675,0,1963,5597,7560
Cumming,Woodstock,303,49,0,68,305,0,371,354,0,352,373,725
Cumming,Airport,7,1,1,4,1,0,11,2,1,9,5,14
Cumming,NEClayton,4,5,0,4,26,0,8,31,0,9,30,39
Cumming,Riverdale,1,1,0,2,2,0,3,3,0,2,4,6
Cumming,SClayton,2,0,0,2,1,0,4,1,0,2,3,5
Cumming,NWCobb,287,42,0,89,123,1,376,165,1,329,213,542
Cumming,NECobb,581,105,0,155,492,0,736,597,0,686,647,1333
Cumming,SWCobb,21,9,0,5,10,0,26,19,0,30,15,45
Cumming,Marietta,146,25,0,51,109,1,197,134,1,171,161,332
Cumming,Cumberland,363,46,0,58,230,0,421,276,0,409,288,697
Cumming,SCobb,53,7,0,22,40,0,75,47,0,60,62,122
Cumming,Chamblee,641,108,3,178,502,4,819,610,7,752,684,1436
Cumming,NWDeKalb,118,16,0,49,166,4,167,182,4,134,219,353
Cumming,NEDeKalb,185,27,1,59,164,1,244,191,2,213,224,437
Cumming,Atlanta-DeKalb,5,3,0,4,22,0,9,25,0,8,26,34
Cumming,Decatur,9,2,0,6,17,4,15,19,4,11,27,38
Cumming,SWDeKalb,24,2,0,13,18,0,37,20,0,26,31,57
Cumming,SEDeKalb,21,8,0,12,61,0,33,69,0,29,73,102
Cumming,SDeKalb,22,2,0,11,23,0,33,25,0,24,34,58
Cumming,WDouglas,1,3,0,4,1,0,5,4,0,4,5,9
Cumming,EDouglas,6,3,0,3,5,0,9,8,0,9,8,17
Cumming,WFayette,1,0,0,0,0,0,1,0,0,1,0,1
Cumming,EFayette,0,0,0,0,1,0,0,1,0,0,1,1
Cumming,NGwinnett,3099,547,0,2090,7927,0,5189,8474,0,3646,10017,13663
Cumming,CentGwinnett,1706,313,0,595,1943,3,2301,2256,3,2019,2541,4560
Cumming,EGwinnett,210,38,0,44,147,0,254,185,0,248,191,439
Cumming,Norcross,1067,197,0,205,599,0,1272,796,0,1264,804,2068
Cumming,Lilburn,108,19,0,29,98,0,137,117,0,127,127,254
Cumming,Snellville,126,28,0,29,124,0,155,152,0,154,153,307
Cumming,NHenry,4,0,0,2,4,0,6,4,0,4,6,10
Cumming,EHenry,0,0,0,1,4,0,1,4,0,0,5,5
Cumming,SHenry,1,0,0,1,15,0,2,15,0,1,16,17
Cumming,SRockdale,2,0,0,0,2,0,2,2,0,2,2,4
Cumming,NRockdale,7,1,0,8,15,0,15,16,0,8,23,31
Cumming,NBarrow,136,19,0,26,63,0,162,82,0,155,89,244
Cumming,SBarrow,74,11,0,19,62,0,93,73,0,85,81,166
Cumming,NWBartow,16,0,0,3,15,0,19,15,0,16,18,34
Cumming,NEBartow,21,6,0,6,73,0,27,79,0,27,79,106
Cumming,SWBartow,5,0,0,3,6,0,8,6,0,5,9,14
Cumming,Cartersville,46,10,0,24,66,0,70,76,0,56,90,146
Cumming,NECarroll,1,0,0,0,0,0,1,0,0,1,0,1
Cumming,WCarroll,0,0,0,0,0,0,0,0,0,0,0,0
Cumming,CentralCarroll,0,0,0,0,1,0,0,1,0,0,1,1
Cumming,SECarroll,0,0,0,0,0,0,0,0,0,0,0,0
Cumming,WCoweta,0,0,0,1,0,0,1,0,0,0,1,1
Cumming,NCoweta,0,0,0,0,4,0,0,4,0,0,4,4
Cumming,SCoweta,0,0,0,0,0,0,0,0,0,0,0,0
Cumming,SECoweta,0,0,0,0,0,0,0,0,0,0,0,0
Cumming,NForsyth,3129,624,0,3961,14890,0,7090,15514,0,3753,18851,22604
Cumming,Cumming,22722,4364,0,45739,128057,0,68461,132421,0,27086,173796,200882
Cumming,SForsyth,4934,934,0,5388,17084,0,10322,18018,0,5868,22472,28340
Cumming,NHall,338,51,0,60,222,0,398,273,0,389,282,671
Cumming,Gainesville,1446,244,1,513,1557,2,1959,1801,3,1691,2072,3763
Cumming,SHall,863,161,0,369,636,0,1232,797,0,1024,1005,2029
Cumming,WNewton,6,1,0,3,1,0,9,2,0,7,4,11
Cumming,ENewton,0,1,0,1,1,0,1,2,0,1,2,3
Cumming,NPaulding,14,2,0,3,20,0,17,22,0,16,23,39
Cumming,WPaulding,0,0,0,0,1,0,0,1,0,0,1,1
Cumming,EPaulding,20,3,0,9,37,0,29,40,0,23,46,69
Cumming,NSpalding,0,0,0,0,0,0,0,0,0,0,0,0
Cumming,SSpalding,0,0,0,0,0,0,0,0,0,0,0,0
Cumming,WWalton,48,6,0,11,13,0,59,19,0,54,24,78
Cumming,EWalton,36,2,0,14,9,0,50,11,0,38,23,61
SForsyth,NFulton,10096,1951,19,11615,32112,20,21711,34063,39,12066,43747,55813
SForsyth,Roswell,1444,300,3,796,3038,5,2240,3338,8,1747,3839,5586
SForsyth,SandySprings,887,179,15,271,688,19,1158,867,34,1081,978,2059
SForsyth,Buckhead,365,64,6,49,208,5,414,272,11,435,262,697
SForsyth,NWAtlanta,64,6,1,14,63,0,78,69,1,71,77,148
SForsyth,NEAtlanta,157,26,12,44,180,12,201,206,24,195,236,431
SForsyth,SWAtlanta,28,8,1,17,40,2,45,48,3,37,59,96
SForsyth,CBDAtlanta,95,13,32,44,117,9,139,130,41,140,170,310
SForsyth,SEAtlanta,21,4,2,16,55,2,37,59,4,27,73,100
SForsyth,SFulton,12,2,0,2,11,0,14,13,0,14,13,27
SForsyth,Tri-Cities,27,4,0,6,21,0,33,25,0,31,27,58
SForsyth,Shannon,9,5,0,7,5,0,16,10,0,14,12,26
SForsyth,WCherokee,85,18,0,23,18,0,108,36,0,103,41,144
SForsyth,NCherokee,116,15,0,36,46,0,152,61,0,131,82,213
SForsyth,ECentCherokee,1235,179,0,434,1200,0,1669,1379,0,1414,1634,3048
SForsyth,Woodstock,360,56,0,76,199,0,436,255,0,416,275,691
SForsyth,Airport,7,4,3,1,4,1,8,8,4,14,6,20
SForsyth,NEClayton,25,7,0,3,24,0,28,31,0,32,27,59
SForsyth,Riverdale,7,0,1,4,7,0,11,7,1,8,11,19
SForsyth,SClayton,10,3,0,4,0,0,14,3,0,13,4,17
SForsyth,NWCobb,244,37,0,57,78,0,301,115,0,281,135,416
SForsyth,NECobb,581,95,0,154,372,1,735,467,1,676,527,1203
SForsyth,SWCobb,35,10,0,6,8,0,41,18,0,45,14,59
SForsyth,Marietta,114,29,0,34,56,4,148,85,4,143,94,237
SForsyth,Cumberland,259,49,1,49,178,0,308,227,1,309,227,536
SForsyth,SCobb,55,8,0,12,83,0,67,91,0,63,95,158
SForsyth,Chamblee,708,133,8,279,835,8,987,968,16,849,1122,1971
SForsyth,NWDeKalb,153,30,1,59,281,8,212,311,9,184,348,532
SForsyth,NEDeKalb,301,46,0,87,283,0,388,329,0,347,370,717
SForsyth,Atlanta-DeKalb,16,1,0,8,8,0,24,9,0,17,16,33
SForsyth,Decatur,17,3,1,11,19,0,28,22,1,21,30,51
SForsyth,SWDeKalb,28,9,0,18,71,0,46,80,0,37,89,126
SForsyth,SEDeKalb,52,12,0,15,120,0,67,132,0,64,135,199
SForsyth,SDeKalb,40,14,0,21,21,0,61,35,0,54,42,96
SForsyth,WDouglas,10,2,0,4,2,0,14,4,0,12,6,18
SForsyth,EDouglas,19,3,0,5,12,0,24,15,0,22,17,39
SForsyth,WFayette,1,0,0,2,1,0,3,1,0,1,3,4
SForsyth,EFayette,4,0,0,1,5,0,5,5,0,4,6,10
SForsyth,NGwinnett,2952,534,0,1940,7533,0,4892,8067,0,3486,9473,12959
SForsyth,CentGwinnett,2621,503,1,1734,5729,2,4355,6232,3,3125,7465,10590
SForsyth,EGwinnett,259,54,0,65,241,0,324,295,0,313,306,619
SForsyth,Norcross,1561,262,0,615,2269,5,2176,2531,5,1823,2889,4712
SForsyth,Lilburn,203,46,0,64,323,0,267,369,0,249,387,636
SForsyth,Snellville,206,42,0,56,136,0,262,178,0,248,192,440
SForsyth,NHenry,13,1,0,4,14,0,17,15,0,14,18,32
SForsyth,EHenry,7,0,0,2,9,0,9,9,0,7,11,18
SForsyth,SHenry,10,1,0,3,10,0,13,11,0,11,13,24
SForsyth,SRockdale,15,3,0,2,1,0,17,4,0,18,3,21
SForsyth,NRockdale,22,4,0,2,4,0,24,8,0,26,6,32
SForsyth,NBarrow,110,17,0,24,57,0,134,74,0,127,81,208
SForsyth,SBarrow,81,17,0,19,24,0,100,41,0,98,43,141
SForsyth,NWBartow,12,3,0,0,5,0,12,8,0,15,5,20
SForsyth,NEBartow,18,8,0,5,2,0,23,10,0,26,7,33
SForsyth,SWBartow,13,2,0,5,0,0,18,2,0,15,5,20
SForsyth,Cartersville,62,8,0,5,13,0,67,21,0,70,18,88
SForsyth,NECarroll,3,0,0,0,0,0,3,0,0,3,0,3
SForsyth,WCarroll,0,0,0,0,0,0,0,0,0,0,0,0
SForsyth,CentralCarroll,0,0,0,0,0,0,0,0,0,0,0,0
SForsyth,SECarroll,0,0,0,0,0,0,0,0,0,0,0,0
SForsyth,WCoweta,0,0,0,0,0,0,0,0,0,0,0,0
SForsyth,NCoweta,0,0,0,2,0,0,2,0,0,0,2,2
SForsyth,SCoweta,0,0,0,0,0,0,0,0,0,0,0,0
SForsyth,SECoweta,0,0,0,0,0,0,0,0,0,0,0,0
SForsyth,NForsyth,815,159,0,294,1136,0,1109,1295,0,974,1430,2404
SForsyth,Cumming,5272,958,0,5413,17291,0,10685,18249,0,6230,22704,28934
SForsyth,SForsyth,11913,2249,0,22477,58326,9,34390,60575,9,14162,80812,94974
SForsyth,NHall,139,25,0,20,57,0,159,82,0,164,77,241
SForsyth,Gainesville,394,71,0,44,192,0,438,263,0,465,236,701
SForsyth,SHall,468,87,0,145,357,0,613,444,0,555,502,1057
SForsyth,WNewton,17,4,0,6,4,0,23,8,0,21,10,31
SForsyth,ENewton,2,0,0,1,0,0,3,0,0,2,1,3
SForsyth,NPaulding,22,3,0,2,1,0,24,4,0,25,3,28
SForsyth,WPaulding,2,0,0,1,1,0,3,1,0,2,2,4
SForsyth,EPaulding,34,4,0,5,11,0,39,15,0,38,16,54
SForsyth,NSpalding,0,0,0,0,0,0,0,0,0,0,0,0
SForsyth,SSpalding,0,0,0,0,0,0,0,0,0,0,0,0
SForsyth,WWalton,71,11,0,14,17,0,85,28,0,82,31,113
SForsyth,EWalton,42,4,0,11,7,0,53,11,0,46,18,64
NHall,NFulton,201,30,0,37,167,0,238,197,0,231,204,435
NHall,Roswell,42,6,0,11,77,0,53,83,0,48,88,136
NHall,SandySprings,32,4,0,10,26,0,42,30,0,36,36,72
NHall,Buckhead,9,1,0,2,9,0,11,10,0,10,11,21
NHall,NWAtlanta,2,0,0,1,2,0,3,2,0,2,3,5
NHall,NEAtlanta,5,2,0,3,31,0,8,33,0,7,34,41
NHall,SWAtlanta,0,0,0,2,4,0,2,4,0,0,6,6
NHall,CBDAtlanta,2,0,0,2,17,0,4,17,0,2,19,21
NHall,SEAtlanta,0,0,0,2,2,0,2,2,0,0,4,4
NHall,SFulton,0,0,0,0,0,0,0,0,0,0,0,0
NHall,Tri-Cities,1,0,0,0,1,0,1,1,0,1,1,2
NHall,Shannon,0,0,0,0,0,0,0,0,0,0,0,0
NHall,WCherokee,1,0,0,1,1,0,2,1,0,1,2,3
NHall,NCherokee,3,1,0,0,3,0,3,4,0,4,3,7
NHall,ECentCherokee,37,6,0,15,32,0,52,38,0,43,47,90
NHall,Woodstock,1,0,0,4,17,0,5,17,0,1,21,22
NHall,Airport,0,1,0,0,0,0,0,1,0,1,0,1
NHall,NEClayton,0,0,0,0,17,0,0,17,0,0,17,17
NHall,Riverdale,0,0,0,0,0,0,0,0,0,0,0,0
NHall,SClayton,0,0,0,0,0,0,0,0,0,0,0,0
NHall,NWCobb,4,1,0,3,5,0,7,6,0,5,8,13
NHall,NECobb,9,2,0,5,17,0,14,19,0,11,22,33
NHall,SWCobb,0,0,0,0,0,0,0,0,0,0,0,0
NHall,Marietta,4,0,0,1,2,0,5,2,0,4,3,7
NHall,Cumberland,10,1,0,1,10,0,11,11,0,11,11,22
NHall,SCobb,2,1,0,1,2,0,3,3,0,3,3,6
NHall,Chamblee,29,10,0,14,55,0,43,65,0,39,69,108
NHall,NWDeKalb,11,0,0,6,19,0,17,19,0,11,25,36
NHall,NEDeKalb,33,6,0,6,44,0,39,50,0,39,50,89
NHall,Atlanta-DeKalb,0,0,0,0,0,0,0,0,0,0,0,0
NHall,Decatur,0,0,0,1,2,0,1,2,0,0,3,3
NHall,SWDeKalb,3,0,0,2,3,0,5,3,0,3,5,8
NHall,SEDeKalb,3,0,0,3,2,0,6,2,0,3,5,8
NHall,SDeKalb,0,0,0,1,1,0,1,1,0,0,2,2
NHall,WDouglas,0,0,0,0,0,0,0,0,0,0,0,0
NHall,EDouglas,1,0,0,0,0,0,1,0,0,1,0,1
NHall,WFayette,0,0,0,0,0,0,0,0,0,0,0,0
NHall,EFayette,0,0,0,0,0,0,0,0,0,0,0,0
NHall,NGwinnett,473,82,0,110,312,0,583,394,0,555,422,977
NHall,CentGwinnett,278,49,0,83,186,0,361,235,0,327,269,596
NHall,EGwinnett,44,4,0,16,52,0,60,56,0,48,68,116
NHall,Norcross,91,20,0,23,59,0,114,79,0,111,82,193
NHall,Lilburn,12,4,0,12,9,0,24,13,0,16,21,37
NHall,Snellville,30,3,0,13,24,0,43,27,0,33,37,70
NHall,NHenry,0,0,0,0,0,0,0,0,0,0,0,0
NHall,EHenry,0,0,0,0,0,0,0,0,0,0,0,0
NHall,SHenry,0,0,0,0,0,0,0,0,0,0,0,0
NHall,SRockdale,1,0,0,0,0,0,1,0,0,1,0,1
NHall,NRockdale,2,0,0,3,0,0,5,0,0,2,3,5
NHall,NBarrow,64,12,0,20,27,0,84,39,0,76,47,123
NHall,SBarrow,15,4,0,5,2,0,20,6,0,19,7,26
NHall,NWBartow,0,0,0,0,0,0,0,0,0,0,0,0
NHall,NEBartow,0,0,0,0,0,0,0,0,0,0,0,0
NHall,SWBartow,0,0,0,0,0,0,0,0,0,0,0,0
NHall,Cartersville,0,0,0,0,1,0,0,1,0,0,1,1
NHall,NECarroll,0,0,0,0,0,0,0,0,0,0,0,0
NHall,WCarroll,0,0,0,0,0,0,0,0,0,0,0,0
NHall,CentralCarroll,0,0,0,0,0,0,0,0,0,0,0,0
NHall,SECarroll,0,0,0,0,0,0,0,0,0,0,0,0
NHall,WCoweta,0,0,0,0,0,0,0,0,0,0,0,0
NHall,NCoweta,0,0,0,0,0,0,0,0,0,0,0,0
NHall,SCoweta,0,0,0,0,0,0,0,0,0,0,0,0
NHall,SECoweta,0,0,0,0,0,0,0,0,0,0,0,0
NHall,NForsyth,226,42,0,96,269,0,322,311,0,268,365,633
NHall,Cumming,324,57,0,70,173,0,394,230,0,381,243,624
NHall,SForsyth,157,32,0,20,73,0,177,105,0,189,93,282
NHall,NHall,5186,997,0,9472,26413,0,14658,27410,0,6183,35885,42068
NHall,Gainesville,5379,997,21,5203,15511,29,10582,16508,50,6397,20743,27140
NHall,SHall,1007,161,0,459,574,0,1466,735,0,1168,1033,2201
NHall,WNewton,0,0,0,1,0,0,1,0,0,0,1,1
NHall,ENewton,0,0,0,0,0,0,0,0,0,0,0,0
NHall,NPaulding,0,0,0,0,0,0,0,0,0,0,0,0
NHall,WPaulding,0,0,0,0,0,0,0,0,0,0,0,0
NHall,EPaulding,0,0,0,0,0,0,0,0,0,0,0,0
NHall,NSpalding,0,0,0,0,0,0,0,0,0,0,0,0
NHall,SSpalding,0,0,0,0,0,0,0,0,0,0,0,0
NHall,WWalton,1,0,0,1,8,0,2,8,0,1,9,10
NHall,EWalton,11,2,0,6,6,0,17,8,0,13,12,25
Gainesville,NFulton,538,128,1,86,175,0,624,303,1,667,261,928
Gainesville,Roswell,126,31,0,24,35,0,150,66,0,157,59,216
Gainesville,SandySprings,72,11,0,27,62,0,99,73,0,83,89,172
Gainesville,Buckhead,29,5,0,16,77,0,45,82,0,34,93,127
Gainesville,NWAtlanta,19,5,0,5,32,0,24,37,0,24,37,61
Gainesville,NEAtlanta,10,3,0,11,40,1,21,43,1,13,52,65
Gainesville,SWAtlanta,1,0,0,3,13,0,4,13,0,1,16,17
Gainesville,CBDAtlanta,7,2,0,15,62,0,22,64,0,9,77,86
Gainesville,SEAtlanta,3,0,0,0,3,0,3,3,0,3,3,6
Gainesville,SFulton,0,0,0,0,0,0,0,0,0,0,0,0
Gainesville,Tri-Cities,0,1,0,3,2,0,3,3,0,1,5,6
Gainesville,Shannon,2,0,0,0,0,0,2,0,0,2,0,2
Gainesville,WCherokee,15,1,0,2,21,0,17,22,0,16,23,39
Gainesville,NCherokee,35,9,0,10,10,0,45,19,0,44,20,64
Gainesville,ECentCherokee,145,31,0,40,98,0,185,129,0,176,138,314
Gainesville,Woodstock,29,4,0,5,28,0,34,32,0,33,33,66
Gainesville,Airport,1,0,0,2,0,0,3,0,0,1,2,3
Gainesville,NEClayton,2,0,0,2,0,0,4,0,0,2,2,4
Gainesville,Riverdale,0,1,0,1,1,0,1,2,0,1,2,3
Gainesville,SClayton,0,0,0,0,0,0,0,0,0,0,0,0
Gainesville,NWCobb,14,1,0,1,3,0,15,4,0,15,4,19
Gainesville,NECobb,54,12,0,11,39,0,65,51,0,66,50,116
Gainesville,SWCobb,1,0,0,1,0,0,2,0,0,1,1,2
Gainesville,Marietta,13,0,0,3,11,0,16,11,0,13,14,27
Gainesville,Cumberland,31,1,0,8,28,0,39,29,0,32,36,68
Gainesville,SCobb,8,0,0,2,7,0,10,7,0,8,9,17
Gainesville,Chamblee,91,14,0,34,72,0,125,86,0,105,106,211
Gainesville,NWDeKalb,23,4,1,16,38,0,39,42,1,28,54,82
Gainesville,NEDeKalb,96,14,0,22,47,0,118,61,0,110,69,179
Gainesville,Atlanta-DeKalb,1,0,0,0,1,0,1,1,0,1,1,2
Gainesville,Decatur,3,0,0,1,1,0,4,1,0,3,2,5
Gainesville,SWDeKalb,7,1,0,7,17,0,14,18,0,8,24,32
Gainesville,SEDeKalb,26,5,0,7,9,0,33,14,0,31,16,47
Gainesville,SDeKalb,11,1,0,1,9,0,12,10,0,12,10,22
Gainesville,WDouglas,1,0,0,0,0,0,1,0,0,1,0,1
Gainesville,EDouglas,2,0,0,0,0,0,2,0,0,2,0,2
Gainesville,WFayette,0,0,0,0,0,0,0,0,0,0,0,0
Gainesville,EFayette,0,0,0,0,0,0,0,0,0,0,0,0
Gainesville,NGwinnett,2870,566,0,503,1826,0,3373,2392,0,3436,2329,5765
Gainesville,CentGwinnett,989,225,0,169,633,0,1158,858,0,1214,802,2016
Gainesville,EGwinnett,339,74,0,50,196,0,389,270,0,413,246,659
Gainesville,Norcross,303,74,0,53,82,0,356,156,0,377,135,512
Gainesville,Lilburn,67,16,0,18,12,0,85,28,0,83,30,113
Gainesville,Snellville,161,29,0,29,26,0,190,55,0,190,55,245
Gainesville,NHenry,0,1,0,0,0,0,0,1,0,1,0,1
Gainesville,EHenry,2,0,0,1,5,0,3,5,0,2,6,8
Gainesville,SHenry,0,0,0,0,0,0,0,0,0,0,0,0
Gainesville,SRockdale,6,0,0,1,5,0,7,5,0,6,6,12
Gainesville,NRockdale,16,1,0,5,9,0,21,10,0,17,14,31
Gainesville,NBarrow,554,135,0,121,289,0,675,424,0,689,410,1099
Gainesville,SBarrow,219,51,0,36,69,0,255,120,0,270,105,375
Gainesville,NWBartow,0,0,0,0,0,0,0,0,0,0,0,0
Gainesville,NEBartow,3,0,0,0,1,0,3,1,0,3,1,4
Gainesville,SWBartow,0,0,0,0,16,0,0,16,0,0,16,16
Gainesville,Cartersville,2,0,0,1,0,0,3,0,0,2,1,3
Gainesville,NECarroll,0,0,0,0,0,0,0,0,0,0,0,0
Gainesville,WCarroll,0,0,0,0,0,0,0,0,0,0,0,0
Gainesville,CentralCarroll,0,0,0,0,0,0,0,0,0,0,0,0
Gainesville,SECarroll,0,0,0,0,0,0,0,0,0,0,0,0
Gainesville,WCoweta,0,0,0,0,0,0,0,0,0,0,0,0
Gainesville,NCoweta,0,0,0,0,0,0,0,0,0,0,0,0
Gainesville,SCoweta,0,0,0,0,0,0,0,0,0,0,0,0
Gainesville,SECoweta,0,0,0,0,0,0,0,0,0,0,0,0
Gainesville,NForsyth,1593,324,0,1017,3400,0,2610,3724,0,1917,4417,6334
Gainesville,Cumming,1373,245,1,493,1647,2,1866,1892,3,1619,2142,3761
Gainesville,SForsyth,391,60,0,45,114,0,436,174,0,451,159,610
Gainesville,NHall,5587,983,21,5248,15620,29,10835,16603,50,6591,20897,27488
Gainesville,Gainesville,42868,8415,334,59395,166212,537,102263,174627,871,51617,226144,277761
Gainesville,SHall,7629,1530,7,6419,16607,10,14048,18137,17,9166,23036,32202
Gainesville,WNewton,11,2,0,2,1,0,13,3,0,13,3,16
Gainesville,ENewton,2,1,0,0,0,0,2,1,0,3,0,3
Gainesville,NPaulding,0,0,0,0,0,0,0,0,0,0,0,0
Gainesville,WPaulding,0,0,0,0,0,0,0,0,0,0,0,0
Gainesville,EPaulding,1,0,0,0,0,0,1,0,0,1,0,1
Gainesville,NSpalding,0,0,0,0,0,0,0,0,0,0,0,0
Gainesville,SSpalding,0,0,0,0,0,0,0,0,0,0,0,0
Gainesville,WWalton,63,5,0,16,20,0,79,25,0,68,36,104
Gainesville,EWalton,90,17,0,23,111,0,113,128,0,107,134,241
SHall,NFulton,699,118,0,146,281,0,845,399,0,817,427,1244
SHall,Roswell,147,23,0,29,48,0,176,71,0,170,77,247
SHall,SandySprings,172,38,0,39,99,0,211,137,0,210,138,348
